Gender,Age_Group,Race_or_Ethnicity,Education,SBP,BMI,Smoker,TC,FPG,user_n
Female,59+,NH White,HSG/GED,SBP 130-139,Normal weight,Smoke,High TC,Glucose<100,3
Female,59+,NH White,HSG/GED,SBP 130-139,Normal weight,Smoke,High TC,Glucose 100-125,1
Female,59+,NH White,HSG/GED,SBP 130-139,Overweight,No smoke,High TC,Glucose<100,3
Female,59+,NH White,HSG/GED,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,1
Female,59+,NH White,HSG/GED,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,2
Female,59+,NH White,HSG/GED,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,2
Female,59+,NH White,HSG/GED,SBP 130-139,Overweight,Smoke,High TC,Glucose 100-125,1
Female,59+,NH White,HSG/GED,SBP 130-139,Overweight,Smoke,Normal TC,NA,1
Female,59+,NH White,HSG/GED,SBP 130-139,Obese,No smoke,High TC,Glucose<100,6
Female,59+,NH White,HSG/GED,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,2
Female,59+,NH White,HSG/GED,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,5
Female,59+,NH White,HSG/GED,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,3
Female,59+,NH White,HSG/GED,SBP 130-139,Obese,No smoke,NA,Glucose<100,3
Female,59+,NH White,HSG/GED,SBP 130-139,Obese,No smoke,NA,Glucose 100-125,1
Female,59+,NH White,HSG/GED,SBP 130-139,Obese,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,HSG/GED,SBP 130-139,Obese,Smoke,Normal TC,Glucose 100-125,2
Female,59+,NH White,HSG/GED,SBP 130-139,NA,No smoke,High TC,Glucose<100,11
Female,59+,NH White,HSG/GED,SBP 130-139,NA,No smoke,High TC,Glucose 100-125,5
Female,59+,NH White,HSG/GED,SBP 130-139,NA,No smoke,High TC,NA,2
Female,59+,NH White,HSG/GED,SBP 130-139,NA,No smoke,Normal TC,Glucose<100,8
Female,59+,NH White,HSG/GED,SBP 130-139,NA,No smoke,Normal TC,Glucose 100-125,7
Female,59+,NH White,HSG/GED,SBP 130-139,NA,No smoke,NA,Glucose<100,2
Female,59+,NH White,HSG/GED,SBP 130-139,NA,No smoke,NA,Glucose 100-125,2
Female,59+,NH White,HSG/GED,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,6
Female,59+,NH White,HSG/GED,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,1
Female,59+,NH White,HSG/GED,SBP>=140,Normal weight,No smoke,High TC,NA,3
Female,59+,NH White,HSG/GED,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,4
Female,59+,NH White,HSG/GED,SBP>=140,Normal weight,No smoke,NA,Glucose 100-125,1
Female,59+,NH White,HSG/GED,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,2
Female,59+,NH White,HSG/GED,SBP>=140,Normal weight,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,No smoke,High TC,Glucose<100,6
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,6
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,1
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,No smoke,High TC,NA,3
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,5
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,2
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,Smoke,High TC,Glucose<100,3
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,Smoke,High TC,NA,1
Female,59+,NH White,HSG/GED,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,2
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,High TC,Glucose<100,7
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,9
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,High TC,Glucose>=126,1
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,High TC,NA,3
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,8
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,7
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,1
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,Normal TC,NA,2
Female,59+,NH White,HSG/GED,SBP>=140,Obese,No smoke,NA,NA,1
Female,59+,NH White,HSG/GED,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,High TC,Glucose<100,16
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,High TC,Glucose 100-125,7
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,High TC,Glucose>=126,1
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,High TC,NA,2
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,Normal TC,Glucose<100,25
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,Normal TC,Glucose 100-125,9
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,Normal TC,NA,2
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,NA,Glucose<100,5
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,NA,Glucose 100-125,3
Female,59+,NH White,HSG/GED,SBP>=140,NA,No smoke,NA,NA,1
Female,59+,NH White,HSG/GED,SBP>=140,NA,Smoke,High TC,Glucose<100,1
Female,59+,NH White,HSG/GED,SBP>=140,NA,Smoke,Normal TC,Glucose<100,4
Female,59+,NH White,HSG/GED,SBP>=140,NA,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH White,HSG/GED,SBP>=140,NA,Smoke,NA,Glucose<100,1
Female,59+,NH White,HSG/GED,SBP>=140,NA,NA,NA,NA,1
Female,59+,NH White,Some college/TS,SBP 130-139,Underweight,No smoke,High TC,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,No smoke,High TC,Glucose<100,4
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,No smoke,High TC,NA,1
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose<100,5
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose 100-125,3
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,No smoke,Normal TC,NA,1
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,Smoke,High TC,NA,1
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP 130-139,Normal weight,Smoke,Normal TC,NA,2
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose<100,5
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,2
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,Glucose>=126,1
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,No smoke,High TC,NA,2
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,4
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,5
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,No smoke,Normal TC,NA,2
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,No smoke,NA,Glucose 100-125,2
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,Smoke,High TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,Smoke,High TC,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,Smoke,High TC,NA,1
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP 130-139,Overweight,Smoke,Normal TC,NA,2
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose<100,9
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,6
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,1
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,No smoke,High TC,NA,1
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,8
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,9
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,No smoke,Normal TC,NA,3
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,No smoke,NA,Glucose>=126,1
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,Smoke,High TC,Glucose<100,2
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,Smoke,High TC,Glucose 100-125,2
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP 130-139,Obese,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,High TC,Glucose<100,20
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,High TC,Glucose 100-125,4
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,High TC,NA,3
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,Normal TC,Glucose<100,32
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,Normal TC,Glucose 100-125,18
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,Normal TC,NA,3
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,NA,Glucose<100,2
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,NA,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP 130-139,NA,No smoke,NA,NA,1
Female,59+,NH White,Some college/TS,SBP 130-139,NA,Smoke,High TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP 130-139,NA,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP 130-139,NA,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP>=140,Underweight,No smoke,High TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP>=140,Underweight,Smoke,High TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,16
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,6
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,12
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,Glucose 100-125,3
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,No smoke,Normal TC,NA,2
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,Smoke,High TC,NA,1
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,Glucose<100,2
Female,59+,NH White,Some college/TS,SBP>=140,Normal weight,Smoke,Normal TC,Glucose 100-125,2
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose<100,22
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,8
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,No smoke,High TC,Glucose>=126,3
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,No smoke,High TC,NA,4
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,10
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,11
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,No smoke,Normal TC,Glucose>=126,1
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,2
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,Smoke,High TC,Glucose>=126,1
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,Some college/TS,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose<100,24
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,22
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,High TC,Glucose>=126,3
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,High TC,NA,1
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,23
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,24
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,Glucose>=126,2
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,Normal TC,NA,3
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,NA,Glucose 100-125,1
Female,59+,NH White,Some college/TS,SBP>=140,Obese,No smoke,NA,NA,1
Female,59+,NH White,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose<100,3
Female,59+,NH White,Some college/TS,SBP>=140,Obese,Smoke,High TC,Glucose 100-125,2
Female,59+,NH White,Some college/TS,SBP>=140,Obese,Smoke,Normal TC,Glucose 100-125,2
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,High TC,Glucose<100,53
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,High TC,Glucose 100-125,24
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,High TC,Glucose>=126,2
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,High TC,NA,2
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,Normal TC,Glucose<100,55
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,Normal TC,Glucose 100-125,21
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,Normal TC,Glucose>=126,3
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,Normal TC,NA,6
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,NA,Glucose<100,10
Female,59+,NH White,Some college/TS,SBP>=140,NA,No smoke,NA,Glucose 100-125,4
Female,59+,NH White,Some college/TS,SBP>=140,NA,Smoke,Normal TC,Glucose<100,2
Female,59+,NH White,Some college/TS,SBP>=140,NA,Smoke,NA,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,High TC,Glucose<100,4
Female,59+,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,High TC,Glucose 100-125,2
Female,59+,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose<100,12
Female,59+,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP 130-139,Normal weight,No smoke,Normal TC,NA,1
Female,59+,NH White,>=College grad,SBP 130-139,Normal weight,Smoke,High TC,Glucose<100,2
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,No smoke,High TC,Glucose<100,10
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,No smoke,High TC,Glucose 100-125,4
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,No smoke,High TC,NA,3
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,7
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,2
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,No smoke,Normal TC,NA,1
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,No smoke,NA,NA,1
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,Smoke,High TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,Smoke,High TC,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP 130-139,Obese,No smoke,High TC,Glucose<100,14
Female,59+,NH White,>=College grad,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,5
Female,59+,NH White,>=College grad,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,2
Female,59+,NH White,>=College grad,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,4
Female,59+,NH White,>=College grad,SBP 130-139,Obese,No smoke,Normal TC,Glucose>=126,1
Female,59+,NH White,>=College grad,SBP 130-139,Obese,No smoke,NA,Glucose<100,2
Female,59+,NH White,>=College grad,SBP 130-139,Obese,Smoke,High TC,Glucose 100-125,2
Female,59+,NH White,>=College grad,SBP 130-139,Obese,Smoke,High TC,Glucose>=126,1
Female,59+,NH White,>=College grad,SBP 130-139,Obese,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP 130-139,Obese,NA,Normal TC,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP 130-139,NA,No smoke,High TC,Glucose<100,29
Female,59+,NH White,>=College grad,SBP 130-139,NA,No smoke,High TC,Glucose 100-125,5
Female,59+,NH White,>=College grad,SBP 130-139,NA,No smoke,High TC,NA,2
Female,59+,NH White,>=College grad,SBP 130-139,NA,No smoke,Normal TC,Glucose<100,38
Female,59+,NH White,>=College grad,SBP 130-139,NA,No smoke,Normal TC,Glucose 100-125,8
Female,59+,NH White,>=College grad,SBP 130-139,NA,No smoke,Normal TC,NA,5
Female,59+,NH White,>=College grad,SBP 130-139,NA,No smoke,NA,Glucose<100,10
Female,59+,NH White,>=College grad,SBP 130-139,NA,No smoke,NA,Glucose 100-125,4
Female,59+,NH White,>=College grad,SBP 130-139,NA,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP 130-139,NA,Smoke,NA,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP 130-139,NA,NA,Normal TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,29
Female,59+,NH White,>=College grad,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,6
Female,59+,NH White,>=College grad,SBP>=140,Normal weight,No smoke,High TC,NA,1
Female,59+,NH White,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,Glucose<100,15
Female,59+,NH White,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,Glucose 100-125,6
Female,59+,NH White,>=College grad,SBP>=140,Normal weight,No smoke,Normal TC,NA,2
Female,59+,NH White,>=College grad,SBP>=140,Normal weight,No smoke,NA,Glucose<100,1
Female,59+,NH White,>=College grad,SBP>=140,Normal weight,Smoke,High TC,Glucose<100,2
Female,59+,NH White,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose<100,27
Female,59+,NH White,>=College grad,SBP>=140,Overweight,No smoke,High TC,Glucose 100-125,16
Female,59+,NH White,>=College grad,SBP>=140,Overweight,No smoke,High TC,NA,1
Female,59+,NH White,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose<100,9
Female,59+,NH White,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,Glucose 100-125,12
Female,59+,NH White,>=College grad,SBP>=140,Overweight,No smoke,Normal TC,NA,1
Female,59+,NH White,>=College grad,SBP>=140,Overweight,No smoke,NA,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP>=140,Overweight,Smoke,High TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP>=140,Overweight,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP>=140,Overweight,NA,Normal TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP>=140,Overweight,NA,NA,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose<100,19
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,15
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,High TC,Glucose>=126,1
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,High TC,NA,2
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,13
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,16
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,Normal TC,NA,4
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,NA,Glucose 100-125,1
Female,59+,NH White,>=College grad,SBP>=140,Obese,No smoke,NA,NA,1
Female,59+,NH White,>=College grad,SBP>=140,Obese,Smoke,High TC,Glucose<100,1
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,High TC,Glucose<100,36
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,High TC,Glucose 100-125,18
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,High TC,NA,7
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,Normal TC,Glucose<100,76
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,Normal TC,Glucose 100-125,27
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,Normal TC,Glucose>=126,1
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,Normal TC,NA,5
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,NA,Glucose<100,8
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,NA,Glucose 100-125,3
Female,59+,NH White,>=College grad,SBP>=140,NA,No smoke,NA,Glucose>=126,1
Female,59+,NH White,>=College grad,SBP>=140,NA,Smoke,High TC,Glucose 100-125,1
Female,59+,NH White,NA,SBP 130-139,NA,No smoke,High TC,NA,2
Female,59+,NH White,NA,SBP>=140,Overweight,No smoke,High TC,NA,1
Female,59+,NH White,NA,SBP>=140,NA,No smoke,Normal TC,NA,1
Female,59+,NH Black,<HSG,SBP 130-139,Normal weight,No smoke,NA,Glucose 100-125,1
Female,59+,NH Black,<HSG,SBP 130-139,Normal weight,Smoke,High TC,Glucose<100,1
Female,59+,NH Black,<HSG,SBP 130-139,Normal weight,Smoke,High TC,Glucose 100-125,1
Female,59+,NH Black,<HSG,SBP 130-139,Obese,No smoke,High TC,Glucose<100,1
Female,59+,NH Black,<HSG,SBP 130-139,Obese,No smoke,NA,Glucose 100-125,1
Female,59+,NH Black,<HSG,SBP 130-139,NA,No smoke,Normal TC,Glucose<100,1
Female,59+,NH Black,<HSG,SBP 130-139,NA,No smoke,Normal TC,Glucose>=126,1
Female,59+,NH Black,<HSG,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,1
Female,59+,NH Black,<HSG,SBP>=140,Normal weight,No smoke,NA,Glucose<100,1
Female,59+,NH Black,<HSG,SBP>=140,Overweight,No smoke,NA,Glucose<100,1
Female,59+,NH Black,<HSG,SBP>=140,Overweight,Smoke,High TC,Glucose 100-125,1
Female,59+,NH Black,<HSG,SBP>=140,Overweight,Smoke,Normal TC,Glucose<100,1
Female,59+,NH Black,<HSG,SBP>=140,Obese,No smoke,High TC,Glucose 100-125,1
Female,59+,NH Black,<HSG,SBP>=140,Obese,No smoke,High TC,NA,1
Female,59+,NH Black,<HSG,SBP>=140,Obese,No smoke,Normal TC,Glucose<100,1
Female,59+,NH Black,<HSG,SBP>=140,Obese,No smoke,Normal TC,Glucose 100-125,3
Female,59+,NH Black,<HSG,SBP>=140,Obese,Smoke,Normal TC,Glucose<100,1
Female,59+,NH Black,<HSG,SBP>=140,NA,No smoke,High TC,Glucose<100,2
Female,59+,NH Black,<HSG,SBP>=140,NA,No smoke,Normal TC,Glucose<100,4
Female,59+,NH Black,<HSG,SBP>=140,NA,No smoke,Normal TC,Glucose 100-125,3
Female,59+,NH Black,<HSG,SBP>=140,NA,No smoke,Normal TC,NA,1
Female,59+,NH Black,<HSG,SBP>=140,NA,No smoke,NA,NA,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Normal weight,No smoke,High TC,Glucose 100-125,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Normal weight,No smoke,Normal TC,Glucose<100,2
Female,59+,NH Black,HSG/GED,SBP 130-139,Normal weight,Smoke,High TC,Glucose>=126,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,High TC,Glucose<100,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,Normal TC,Glucose<100,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,Normal TC,Glucose 100-125,2
Female,59+,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,Normal TC,Glucose>=126,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Overweight,No smoke,NA,Glucose<100,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Overweight,Smoke,High TC,Glucose<100,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Overweight,Smoke,Normal TC,Glucose<100,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Overweight,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,High TC,Glucose<100,7
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,High TC,Glucose 100-125,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,High TC,Glucose>=126,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,High TC,NA,2
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,Normal TC,Glucose<100,2
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,Normal TC,Glucose 100-125,3
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,Normal TC,NA,2
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,NA,Glucose<100,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,No smoke,NA,Glucose 100-125,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,Smoke,Normal TC,Glucose<100,1
Female,59+,NH Black,HSG/GED,SBP 130-139,Obese,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH Black,HSG/GED,SBP 130-139,NA,No smoke,High TC,Glucose<100,2
Female,59+,NH Black,HSG/GED,SBP 130-139,NA,No smoke,High TC,Glucose 100-125,2
Female,59+,NH Black,HSG/GED,SBP 130-139,NA,No smoke,High TC,NA,1
Female,59+,NH Black,HSG/GED,SBP 130-139,NA,No smoke,Normal TC,Glucose<100,6
Female,59+,NH Black,HSG/GED,SBP 130-139,NA,No smoke,Normal TC,Glucose 100-125,3
Female,59+,NH Black,HSG/GED,SBP 130-139,NA,No smoke,Normal TC,NA,1
Female,59+,NH Black,HSG/GED,SBP>=140,Underweight,Smoke,High TC,Glucose<100,1
Female,59+,NH Black,HSG/GED,SBP>=140,Underweight,Smoke,Normal TC,Glucose 100-125,1
Female,59+,NH Black,HSG/GED,SBP>=140,Normal weight,No smoke,High TC,Glucose<100,4
Female,59+,NH Black,HSG/GED,SBP>=140,Normal weight,No smoke,High TC,Glucose 100-125,1
